-0.24,90,"[ 90, 90, 90, 90 ]"
-0.24,90,"[ 90, 90, 90, 90 ]"
-0.24,90,"[ 90, 90, 90, 90 ]"
-0.24,90,"[ 90, 90, 90, 90 ]"
-0.24,90,"[ 90, 90, 90, 90 ]"
-0.24,90,"[ 90, 90, 90, 90 ]"
-0.24,90,"[ 90, 90, 90, 90 ]"
-0.24,90,"[ 90, 90, 90, 90 ]"
